completion_year,monthly_rent_rm,property_type,parking,bathroom,size_sqft,furnished,area,rooms_num,nearby_railways
2013.0,1100,Apartment,1.0,2.0,850,Partially Furnished,Ampang,3.0,no
2014.0,950,Service Residence,0.0,1.0,300,Fully Furnished,Shah Alam,1.0,no
2018.0,550,Service Residence,0.0,1.0,300,Fully Furnished,Bandar Saujana Putra,1.0,no
2019.0,1100,Studio,0.0,1.0,450,Fully Furnished,Kajang,1.0,yes
2016.0,1100,Condominium,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,no
2016.0,1700,Condominium,2.0,3.0,1687,Partially Furnished,Seri Kembangan,4.0,no
2014.0,1200,Service Residence,1.0,1.0,550,Partially Furnished,Shah Alam,2.0,
2016.0,750,Service Residence,1.0,1.0,450,Partially Furnished,Seri Kembangan,1.0,no
2021.0,1500,Condominium,0.0,2.0,1010,Partially Furnished,Cyberjaya,3.0,
2022.0,900,Service Residence,0.0,1.0,450,Fully Furnished,Cyberjaya,1.0,
2013.0,1200,Condominium,2.0,2.0,1099,Partially Furnished,Cyberjaya,3.0,no
2021.0,850,Service Residence,1.0,1.0,450,Partially Furnished,Seri Kembangan,1.0,
2019.0,900,Apartment,2.0,2.0,950,Partially Furnished,Semenyih,3.0,
2019.0,800,Apartment,2.0,2.0,840,Partially Furnished,Semenyih,3.0,
2014.0,1200,Condominium,1.0,2.0,1006,Partially Furnished,Puchong,3.0,
2016.0,2500,Condominium,2.0,2.0,990,Fully Furnished,Cyberjaya,2.0,no
2016.0,3000,Condominium,3.0,3.0,1442,Fully Furnished,Cyberjaya,4.0,no
2016.0,1500,Condominium,1.0,1.0,650,Fully Furnished,Cyberjaya,1.0,no
2017.0,900,Condominium,1.0,1.0,450,Partially Furnished,Cyberjaya,1.0,no
2014.0,1800,Condominium,2.0,2.0,1150,Fully Furnished,Cyberjaya,3.0,no
2017.0,1500,Condominium,2.0,2.0,1118,Fully Furnished,Kajang,3.0,
2014.0,1700,Condominium,2.0,2.0,1680,Fully Furnished,Cyberjaya,3.0,no
2017.0,1200,Service Residence,1.0,2.0,1000,Not Furnished,Kajang,2.0,
2021.0,1300,Condominium,2.0,2.0,1010,Partially Furnished,Cyberjaya,3.0,no
2019.0,1500,Service Residence,2.0,2.0,909,Not Furnished,Damansara Damai,4.0,
2014.0,1800,Apartment,2.0,2.0,1680,Fully Furnished,Cyberjaya,3.0,no
2014.0,1500,Apartment,2.0,2.0,1680,Partially Furnished,Cyberjaya,3.0,no
2016.0,3000,Condominium,3.0,3.0,1434,Partially Furnished,Cyberjaya,4.0,no
2022.0,1400,Service Residence,2.0,2.0,775,Fully Furnished,Cyberjaya,2.0,no
2017.0,1500,Condominium,0.0,2.0,1118,Partially Furnished,Kajang,3.0,no
2021.0,1700,Service Residence,2.0,2.0,883,Partially Furnished,Puchong,3.0,
2022.0,1000,Service Residence,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,no
2018.0,1250,Service Residence,0.0,1.0,450,Fully Furnished,Cyberjaya,1.0,no
2015.0,1300,Condominium,0.0,2.0,952,Partially Furnished,Damansara Perdana,1.0,yes
2015.0,950,Studio,0.0,1.0,460,Partially Furnished,Petaling Jaya,1.0,yes
2015.0,1500,Condominium,1.0,2.0,952,Fully Furnished,Damansara Perdana,1.0,yes
2015.0,1000,Studio,1.0,1.0,460,Fully Furnished,Petaling Jaya,1.0,yes
2013.0,1200,Condominium,1.0,2.0,1100,Not Furnished,Kajang,3.0,
2011.0,1700,Studio,1.0,1.0,635,Fully Furnished,Subang Jaya,1.0,no
2014.0,1500,Condominium,1.0,1.0,735,Partially Furnished,Shah Alam,1.0,no
2013.0,1300,Apartment,2.0,2.0,800,Not Furnished,Shah Alam,3.0,yes
2022.0,2500,Service Residence,1.0,2.0,839,Fully Furnished,Petaling Jaya,2.0,
2017.0,1200,Condominium,1.0,2.0,1118,Partially Furnished,Kajang,3.0,no
2015.0,1800,Service Residence,0.0,1.0,717,Fully Furnished,Ara Damansara,2.0,no
2017.0,1199,Condominium,2.0,1.0,775,Partially Furnished,Cyberjaya,2.0,yes
2011.0,1350,Service Residence,0.0,1.0,685,Partially Furnished,Subang Jaya,1.0,no
2019.0,2000,Service Residence,2.0,2.0,1280,Fully Furnished,Kajang,4.0,yes
2013.0,1700,Service Residence,2.0,2.0,1215,Fully Furnished,Seri Kembangan,3.0,yes
2022.0,3100,Service Residence,2.0,2.0,1010,Fully Furnished,Petaling Jaya,3.0,no
2020.0,1199,Service Residence,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,no
2016.0,1099,Condominium,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,no
1996.0,1300,Condominium,0.0,2.0,811,Fully Furnished,Bandar Sri Damansara,3.0,no
2006.0,1200,Apartment,1.0,2.0,764,Partially Furnished,Petaling Jaya,3.0,yes
2007.0,1900,Service Residence,1.0,2.0,949,Fully Furnished,Bandar Sunway,3.0,yes
2006.0,1300,Condominium,1.0,2.0,1010,Not Furnished,Ampang,3.0,
2007.0,1900,Condominium,1.0,2.0,950,Fully Furnished,Bandar Sunway,3.0,
2018.0,2200,Condominium,1.0,2.0,990,Fully Furnished,Cyberjaya,3.0,
2015.0,1100,Apartment,1.0,1.0,550,Partially Furnished,Subang Jaya,1.0,no
2015.0,1100,Apartment,1.0,1.0,550,Partially Furnished,Subang Jaya,1.0,no
2003.0,1550,Condominium,0.0,2.0,1245,Fully Furnished,Kota Damansara,3.0,yes
2013.0,2200,Condominium,2.0,2.0,1098,Fully Furnished,Damansara Perdana,3.0,yes
2019.0,1200,Condominium,1.0,1.0,500,Fully Furnished,Kajang,1.0,no
2013.0,1200,Service Residence,1.0,2.0,750,Fully Furnished,Damansara Perdana,1.0,yes
2000.0,1100,Condominium,1.0,2.0,1399,Partially Furnished,Cheras,3.0,yes
2013.0,1050,Service Residence,1.0,1.0,363,Fully Furnished,Damansara Perdana,1.0,yes
2015.0,1100,Condominium,1.0,1.0,460,Fully Furnished,Damansara Perdana,1.0,yes
2014.0,1400,Apartment,2.0,2.0,900,Partially Furnished,Shah Alam,3.0,no
2010.0,1250,Condominium,1.0,1.0,400,Fully Furnished,Damansara Perdana,1.0,yes
2010.0,1200,Condominium,1.0,1.0,400,Fully Furnished,Damansara Perdana,1.0,yes
2015.0,900,Condominium,1.0,2.0,850,Not Furnished,Damansara Perdana,3.0,no
2013.0,1400,Service Residence,1.0,2.0,750,Fully Furnished,Damansara Perdana,1.0,yes
2004.0,950,Apartment,1.0,2.0,948,Fully Furnished,Kajang,3.0,no
2008.0,1700,Condominium,0.0,2.0,1200,Fully Furnished,Selayang,3.0,no
2022.0,1600,Service Residence,2.0,2.0,890,Partially Furnished,Sepang,3.0,no
2018.0,3600,Condominium,0.0,2.0,1388,Fully Furnished,Kota Kemuning,3.0,
2018.0,1250,Condominium,2.0,2.0,1080,Partially Furnished,Cheras,3.0,yes
2022.0,1250,Service Residence,0.0,1.0,646,Partially Furnished,Sepang,2.0,no
1999.0,1250,Condominium,0.0,2.0,800,Fully Furnished,Bandar Sunway,2.0,
2022.0,603,Condominium,0.0,1.0,583,Not Furnished,Kajang,2.0,no
2019.0,1400,Service Residence,0.0,1.0,500,Fully Furnished,Kajang,1.0,yes
2022.0,1400,Service Residence,2.0,2.0,807,Partially Furnished,Sepang,3.0,no
2021.0,2000,Condominium,2.0,2.0,1010,Fully Furnished,Cyberjaya,3.0,
2020.0,2500,Condominium,0.0,2.0,953,Fully Furnished,Shah Alam,3.0,no
2020.0,1800,Condominium,0.0,2.0,953,Partially Furnished,Shah Alam,3.0,
2020.0,1500,Service Residence,2.0,1.0,600,Fully Furnished,Cyberjaya,2.0,yes
2010.0,2600,Condominium,2.0,2.0,1031,Fully Furnished,Ulu Klang,3.0,
2010.0,2700,Condominium,2.0,2.0,850,Fully Furnished,Ulu Klang,3.0,
2014.0,1100,Service Residence,2.0,2.0,1012,Not Furnished,Batu Caves,3.0,yes
2022.0,2300,Service Residence,2.0,2.0,773,Fully Furnished,Cheras,3.0,no
2016.0,1600,Condominium,1.0,1.0,592,Fully Furnished,Petaling Jaya,1.0,
2020.0,1900,Condominium,0.0,2.0,662,Fully Furnished,Kota Damansara,1.0,
2017.0,1600,Service Residence,2.0,2.0,857,Fully Furnished,Kajang,2.0,no
2014.0,1000,Service Residence,0.0,1.0,250,Fully Furnished,Shah Alam,1.0,no
2016.0,2450,Apartment,1.0,1.0,750,Fully Furnished,Petaling Jaya,2.0,no
2014.0,2400,Service Residence,2.0,2.0,1400,Fully Furnished,Shah Alam,3.0,yes
2013.0,1400,Condominium,1.0,1.0,527,Fully Furnished,Shah Alam,2.0,no
2016.0,3500,Service Residence,2.0,2.0,1500,Fully Furnished,Ara Damansara,3.0,
2020.0,1600,Duplex,0.0,2.0,602,Partially Furnished,Kota Damansara,1.0,
2014.0,1500,Service Residence,1.0,2.0,705,Fully Furnished,Cheras,2.0,yes
2015.0,1300,Service Residence,0.0,2.0,700,Fully Furnished,Cyberjaya,2.0,yes
2016.0,1200,Condominium,2.0,2.0,1056,Partially Furnished,Bandar Sungai Long,3.0,yes
2022.0,1599,Service Residence,1.0,1.0,657,Partially Furnished,Kota Kemuning,2.0,no
2017.0,1000,Service Residence,0.0,1.0,545,Fully Furnished,Cyberjaya,1.0,yes
2002.0,1700,Condominium,0.0,2.0,1047,Fully Furnished,Subang Jaya,3.0,
2010.0,2200,Service Residence,1.0,2.0,625,Fully Furnished,Petaling Jaya,2.0,
2005.0,500,Condominium,0.0,2.0,950,Fully Furnished,Damansara Perdana,5.0,no
2017.0,1800,Service Residence,1.0,2.0,907,Fully Furnished,I-City,2.0,yes
2017.0,1600,Condominium,1.0,1.0,557,Fully Furnished,Ampang,1.0,
2010.0,950,Apartment,2.0,2.0,732,Partially Furnished,Shah Alam,3.0,
2019.0,800,Apartment,0.0,2.0,850,Not Furnished,Semenyih,3.0,
2010.0,2000,Condominium,1.0,2.0,980,Fully Furnished,Shah Alam,3.0,yes
2015.0,1250,Service Residence,0.0,2.0,700,Fully Furnished,Cyberjaya,2.0,yes
2013.0,1300,Condominium,0.0,2.0,975,Partially Furnished,Cyberjaya,3.0,yes
2015.0,1100,Service Residence,0.0,2.0,700,Fully Furnished,Cyberjaya,4.0,yes
2017.0,950,Service Residence,0.0,1.0,575,Fully Furnished,Cyberjaya,1.0,yes
2015.0,890,Apartment,10.0,2.0,657,Fully Furnished,Klang,3.0,yes
2004.0,850,Apartment,1.0,2.0,815,Partially Furnished,Seri Kembangan,3.0,
2013.0,1200,Condominium,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,yes
2013.0,1200,Condominium,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,yes
2015.0,1300,Service Residence,1.0,1.0,667,Fully Furnished,Shah Alam,1.0,
2014.0,1500,Service Residence,1.0,1.0,551,Fully Furnished,Cheras,1.0,yes
1995.0,1700,Condominium,1.0,2.0,1018,Fully Furnished,Shah Alam,2.0,no
2007.0,1300,Condominium,0.0,2.0,1064,Partially Furnished,Klang,3.0,yes
2003.0,1500,Condominium,1.0,2.0,900,Fully Furnished,Kota Damansara,3.0,yes
2015.0,1100,Condominium,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,no
2022.0,999,Condominium,1.0,1.0,590,Partially Furnished,Kajang,2.0,no
2016.0,1800,Service Residence,1.0,2.0,855,Fully Furnished,Shah Alam,2.0,yes
2021.0,1200,Apartment,0.0,2.0,852,Fully Furnished,Petaling Jaya,3.0,no
2020.0,1300,Service Residence,1.0,1.0,500,Fully Furnished,Cyberjaya,1.0,no
2018.0,1200,Service Residence,1.0,1.0,500,Fully Furnished,Sungai Buloh,1.0,yes
2013.0,1400,Condominium,2.0,2.0,900,Partially Furnished,Shah Alam,2.0,
2004.0,750,Condominium,1.0,1.0,465,Fully Furnished,Seri Kembangan,1.0,no
2021.0,1650,Service Residence,2.0,1.0,718,Partially Furnished,Petaling Jaya,2.0,
2018.0,1800,Condominium,2.0,2.0,915,Partially Furnished,Shah Alam,3.0,
2018.0,2000,Service Residence,1.0,2.0,1136,Partially Furnished,Sungai Buloh,3.0,yes
2015.0,1200,Service Residence,0.0,2.0,700,Fully Furnished,Cyberjaya,4.0,yes
2014.0,2300,Condominium,2.0,2.0,1150,Partially Furnished,Cyberjaya,3.0,
2018.0,1100,Condominium,0.0,1.0,471,Partially Furnished,Petaling Jaya,1.0,yes
2016.0,1300,Studio,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,no
2021.0,1200,Apartment,0.0,2.0,850,Fully Furnished,Petaling Jaya,3.0,yes
2018.0,1500,Condominium,1.0,2.0,790,Partially Furnished,Bandar Sri Damansara,2.0,yes
2018.0,1300,Service Residence,2.0,2.0,750,Partially Furnished,Port Klang,2.0,no
2018.0,1800,Service Residence,0.0,1.0,809,Fully Furnished,Sungai Buloh,2.0,yes
2015.0,2300,Service Residence,1.0,1.0,800,Fully Furnished,Ara Damansara,2.0,yes
2016.0,1050,Studio,1.0,1.0,650,Partially Furnished,Seri Kembangan,1.0,no
2015.0,950,Service Residence,0.0,2.0,450,Fully Furnished,Cyberjaya,3.0,yes
2021.0,1200,Apartment,1.0,2.0,850,Fully Furnished,Petaling Jaya,3.0,yes
2020.0,2800,Service Residence,2.0,2.0,1570,Fully Furnished,Sungai Buloh,4.0,yes
2012.0,1500,Service Residence,1.0,1.0,669,Fully Furnished,Ara Damansara,1.0,
2018.0,999,Apartment,1.0,1.0,400,Fully Furnished,Cyberjaya,1.0,no
2008.0,1100,Apartment,2.0,2.0,904,Not Furnished,Puchong,3.0,
1998.0,3000,Service Residence,1.0,2.0,1279,Fully Furnished,Shah Alam,3.0,yes
2020.0,850,Condominium,2.0,2.0,860,Partially Furnished,Kajang,3.0,yes
2007.0,1450,Apartment,1.0,2.0,1068,Fully Furnished,Puchong,3.0,yes
2006.0,950,Apartment,0.0,2.0,1069,Partially Furnished,Kajang,3.0,yes
2005.0,1599,Condominium,1.0,2.0,1028,Fully Furnished,Kota Damansara,3.0,yes
2022.0,1700,Service Residence,2.0,2.0,1094,Partially Furnished,Kajang,3.0,yes
2018.0,1600,Service Residence,2.0,2.0,975,Fully Furnished,Selayang,3.0,no
2006.0,1600,Studio,1.0,2.0,634,Fully Furnished,Damansara Perdana,1.0,yes
2015.0,1300,Service Residence,0.0,1.0,485,Fully Furnished,Setia Alam,1.0,no
2015.0,1700,Service Residence,2.0,2.0,864,Partially Furnished,Shah Alam,3.0,yes
2014.0,1600,Service Residence,1.0,1.0,450,Fully Furnished,Shah Alam,2.0,yes
2018.0,2300,Service Residence,2.0,2.0,985,Fully Furnished,Seri Kembangan,3.0,yes
2022.0,1500,Service Residence,0.0,2.0,900,Fully Furnished,Cheras,3.0,no
2004.0,1200,Apartment,1.0,2.0,850,Partially Furnished,Puchong,3.0,yes
2014.0,1400,Service Residence,1.0,1.0,511,Fully Furnished,Gombak,1.0,no
2022.0,1400,Service Residence,2.0,2.0,807,Partially Furnished,Sepang,3.0,no
2021.0,950,Apartment,1.0,2.0,852,Not Furnished,Petaling Jaya,3.0,no
2020.0,1500,Condominium,2.0,2.0,870,Partially Furnished,Kuala Langat,3.0,
1999.0,2000,Condominium,1.0,2.0,1700,Partially Furnished,Kajang,3.0,no
2019.0,500,Service Residence,1.0,1.0,90,Fully Furnished,Damansara Damai,1.0,no
2020.0,2600,Service Residence,2.0,2.0,985,Partially Furnished,Setia Alam,3.0,no
2017.0,950,Apartment,0.0,2.0,1055,Partially Furnished,Kajang,3.0,no
2017.0,1300,Service Residence,1.0,1.0,626,Fully Furnished,I-City,2.0,yes
2020.0,1800,Condominium,2.0,2.0,1000,Partially Furnished,Kuala Langat,3.0,no
2019.0,500,Condominium,1.0,1.0,200,Fully Furnished,Damansara Damai,1.0,no
2020.0,2999,Condominium,2.0,2.0,985,Fully Furnished,Setia Alam,3.0,
2020.0,3499,Apartment,2.0,2.0,835,Fully Furnished,Petaling Jaya,2.0,yes
2005.0,1600,Condominium,1.0,2.0,1028,Fully Furnished,Kota Damansara,3.0,yes
2007.0,1499,Apartment,1.0,2.0,1068,Fully Furnished,Puchong,3.0,yes
2018.0,3200,Condominium,0.0,1.0,925,Fully Furnished,Kota Kemuning,2.0,
2020.0,3000,Condominium,0.0,2.0,985,Fully Furnished,Setia Alam,3.0,
2017.0,1400,Service Residence,1.0,2.0,850,Partially Furnished,Batu Caves,2.0,
2018.0,3500,Service Residence,0.0,3.0,1300,Fully Furnished,Klang,3.0,
2021.0,1000,Apartment,1.0,2.0,852,Not Furnished,Petaling Jaya,3.0,no
2006.0,1300,Condominium,1.0,1.0,634,Fully Furnished,Damansara Perdana,1.0,no
2006.0,1250,Condominium,1.0,1.0,634,Fully Furnished,Damansara Perdana,1.0,no
2017.0,1600,Condominium,1.0,1.0,559,Fully Furnished,Ampang,1.0,no
2018.0,1400,Apartment,1.0,2.0,850,Partially Furnished,Bukit Jelutong,3.0,no
2016.0,1500,Service Residence,2.0,2.0,1065,Fully Furnished,Seri Kembangan,3.0,yes
2021.0,2400,Condominium,0.0,2.0,810,Partially Furnished,Cheras,3.0,
2021.0,1900,Condominium,0.0,2.0,1010,Fully Furnished,Cyberjaya,3.0,no
2017.0,1500,Condominium,2.0,2.0,1127,Partially Furnished,Cheras,3.0,no
2004.0,1200,Apartment,1.0,2.0,860,Partially Furnished,Puchong,3.0,yes
2004.0,1200,Apartment,1.0,2.0,860,Partially Furnished,Puchong,3.0,yes
2021.0,1000,Apartment,1.0,2.0,1200,Partially Furnished,Seri Kembangan,3.0,yes
2010.0,900,Service Residence,1.0,2.0,712,Not Furnished,Bandar Kinrara,3.0,yes
2010.0,1100,Condominium,1.0,3.0,1285,Partially Furnished,Cheras,4.0,
2013.0,1650,Condominium,2.0,2.0,900,Fully Furnished,Shah Alam,2.0,
2022.0,999,Service Residence,0.0,1.0,480,Partially Furnished,Dengkil,1.0,no
2016.0,1100,Service Residence,1.0,1.0,650,Partially Furnished,Seri Kembangan,1.0,yes
2016.0,1400,Service Residence,0.0,2.0,1065,Fully Furnished,Seri Kembangan,3.0,yes
2016.0,1600,Service Residence,2.0,2.0,1065,Fully Furnished,Seri Kembangan,3.0,yes
2016.0,1300,Service Residence,2.0,2.0,1065,Partially Furnished,Seri Kembangan,3.0,no
2018.0,1500,Apartment,2.0,1.0,650,Fully Furnished,Cyberjaya,2.0,no
2019.0,1100,Service Residence,2.0,2.0,850,Partially Furnished,Kajang,2.0,yes
2019.0,948,Service Residence,1.0,1.0,450,Partially Furnished,Kajang,1.0,yes
2015.0,1350,Condominium,0.0,2.0,1008,Fully Furnished,Kajang,3.0,no
2003.0,1350,Condominium,1.0,2.0,932,Fully Furnished,Kota Damansara,3.0,no
2018.0,1200,Service Residence,1.0,1.0,500,Fully Furnished,Shah Alam,1.0,yes
2020.0,2400,Condominium,2.0,2.0,849,Fully Furnished,Damansara Perdana,3.0,no
2022.0,1199,Service Residence,0.0,1.0,480,Fully Furnished,Dengkil,2.0,no
2014.0,1200,Service Residence,2.0,2.0,1052,Partially Furnished,Batu Caves,3.0,yes
2020.0,1750,Condominium,0.0,2.0,800,Fully Furnished,Sepang,3.0,yes
2014.0,1500,Service Residence,1.0,2.0,719,Partially Furnished,Shah Alam,2.0,no
2018.0,1050,Service Residence,2.0,2.0,1048,Partially Furnished,Bandar Saujana Putra,3.0,no
2015.0,800,Apartment,1.0,2.0,800,Partially Furnished,Damansara Perdana,3.0,no
2017.0,850,Apartment,0.0,2.0,900,Not Furnished,Semenyih,3.0,no
2022.0,850,Condominium,1.0,1.0,600,Not Furnished,Kajang,2.0,yes
2010.0,850,Apartment,1.0,2.0,712,Not Furnished,Bandar Kinrara,3.0,no
2002.0,1300,Condominium,2.0,2.0,1000,Partially Furnished,Cyberjaya,3.0,no
2022.0,999,Service Residence,1.0,1.0,500,Fully Furnished,Cyberjaya,1.0,yes
1998.0,1500,Service Residence,0.0,1.0,743,Fully Furnished,Shah Alam,1.0,no
2015.0,1000,Service Residence,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,yes
2004.0,1200,Apartment,1.0,2.0,850,Fully Furnished,Seri Kembangan,3.0,yes
2013.0,1100,Apartment,0.0,2.0,850,Not Furnished,Ampang,3.0,
1977.0,750,Flat,0.0,1.0,650,Partially Furnished,Petaling Jaya,2.0,yes
2016.0,1500,Condominium,4.0,2.0,1053,Partially Furnished,Seri Kembangan,3.0,yes
2016.0,1200,Condominium,2.0,2.0,990,Partially Furnished,Semenyih,3.0,no
2022.0,1200,Service Residence,0.0,2.0,773,Partially Furnished,Cheras,3.0,yes
2020.0,1600,Condominium,1.0,2.0,1035,Fully Furnished,Kajang,2.0,no
2019.0,700,Apartment,2.0,2.0,850,Not Furnished,Semenyih,3.0,
2022.0,1300,Condominium,1.0,1.0,590,Fully Furnished,Kajang,2.0,no
2013.0,1100,Condominium,1.0,1.0,500,Fully Furnished,Cyberjaya,1.0,no
2006.0,1200,Condominium,1.0,2.0,1138,Partially Furnished,Cheras,3.0,no
2018.0,2600,Condominium,3.0,4.0,1900,Partially Furnished,Seri Kembangan,4.0,yes
2014.0,1500,Service Residence,0.0,1.0,615,Fully Furnished,USJ,2.0,yes
2000.0,1200,Condominium,0.0,2.0,950,Fully Furnished,Kajang,3.0,yes
2011.0,1300,Condominium,1.0,2.0,950,Partially Furnished,Batu Caves,3.0,yes
2015.0,1100,Apartment,1.0,1.0,550,Partially Furnished,Subang Jaya,1.0,no
2021.0,1400,Service Residence,2.0,2.0,900,Fully Furnished,Seri Kembangan,2.0,yes
2004.0,900,Condominium,1.0,2.0,850,Fully Furnished,Seri Kembangan,3.0,yes
2021.0,1700,Condominium,1.0,2.0,1010,Partially Furnished,Cyberjaya,3.0,no
2010.0,900,Apartment,2.0,2.0,736,Not Furnished,Shah Alam,3.0,no
2019.0,700,Condominium,2.0,2.0,1023,Partially Furnished,Kajang,3.0,yes
2000.0,900,Apartment,1.0,2.0,852,Partially Furnished,Puchong,3.0,no
2015.0,900,Condominium,2.0,2.0,1288,Partially Furnished,Kajang,3.0,yes
2019.0,1599,Service Residence,1.0,2.0,909,Not Furnished,Damansara Damai,4.0,yes
2018.0,2499,Service Residence,0.0,2.0,1128,Fully Furnished,Port Klang,4.0,
2004.0,1300,Apartment,1.0,2.0,845,Partially Furnished,Puchong,3.0,yes
2015.0,850,Condominium,1.0,2.0,1009,Partially Furnished,Kajang,3.0,no
2017.0,2600,Service Residence,0.0,2.0,1385,Fully Furnished,Ara Damansara,3.0,
2008.0,4200,Condominium,2.0,3.0,2400,Fully Furnished,Petaling Jaya,4.0,yes
2016.0,2000,Condominium,2.0,2.0,1087,Partially Furnished,Balakong,3.0,
2005.0,900,Apartment,1.0,3.0,1140,Partially Furnished,Seri Kembangan,5.0,no
2017.0,2400,Condominium,0.0,2.0,1385,Fully Furnished,Ara Damansara,3.0,no
2017.0,1800,Service Residence,0.0,2.0,900,Partially Furnished,Ara Damansara,2.0,no
2014.0,1999,Condominium,0.0,2.0,1151,Fully Furnished,Cyberjaya,3.0,no
2019.0,700,Apartment,2.0,2.0,850,Partially Furnished,Semenyih,3.0,no
2019.0,800,Apartment,2.0,2.0,850,Partially Furnished,Semenyih,3.0,no
2020.0,1250,Condominium,2.0,2.0,1050,Fully Furnished,Kajang,3.0,
2006.0,1200,Condominium,1.0,1.0,406,Fully Furnished,Damansara Perdana,1.0,no
2010.0,1300,Condominium,0.0,1.0,421,Fully Furnished,Damansara Perdana,1.0,no
2010.0,1250,Condominium,1.0,1.0,435,Fully Furnished,Damansara Perdana,1.0,yes
2016.0,1499,Condominium,2.0,2.0,1060,Partially Furnished,Seri Kembangan,3.0,yes
2010.0,2000,Service Residence,1.0,2.0,625,Fully Furnished,Petaling Jaya,2.0,yes
2021.0,1800,Service Residence,2.0,1.0,718,Partially Furnished,Petaling Jaya,2.0,no
2020.0,1199,Service Residence,1.0,1.0,450,Fully Furnished,Cyberjaya,1.0,no
2017.0,1600,Service Residence,2.0,2.0,966,Fully Furnished,Seri Kembangan,2.0,
2020.0,1900,Duplex,0.0,2.0,795,Fully Furnished,Kota Damansara,1.0,yes
2014.0,1700,Condominium,1.0,2.0,863,Fully Furnished,Shah Alam,2.0,no
2002.0,1500,Condominium,3.0,4.0,1900,Partially Furnished,Cyberjaya,5.0,no
2015.0,1000,Apartment,2.0,2.0,939,Not Furnished,Setia Alam,3.0,no
2018.0,1000,Service Residence,2.0,2.0,947,Partially Furnished,Bandar Saujana Putra,2.0,no
2016.0,1300,Service Residence,2.0,2.0,1248,Partially Furnished,Balakong,3.0,no
2020.0,1950,Duplex,2.0,2.0,929,Partially Furnished,Kota Damansara,3.0,yes
2011.0,2000,Condominium,3.0,2.0,1200,Fully Furnished,Subang Jaya,3.0,
2005.0,1800,Apartment,1.0,2.0,1001,Partially Furnished,Kota Damansara,3.0,
2015.0,1150,Apartment,0.0,2.0,815,Not Furnished,Setia Alam,3.0,
2013.0,1100,Condominium,1.0,1.0,500,Fully Furnished,Cyberjaya,1.0,yes
2004.0,850,Apartment,0.0,2.0,800,Partially Furnished,Puchong,3.0,
2011.0,1750,Condominium,2.0,2.0,1223,Partially Furnished,Puchong,3.0,yes
2010.0,900,Service Residence,1.0,2.0,712,Partially Furnished,Bandar Kinrara,3.0,
2018.0,2500,Service Residence,2.0,2.0,950,Fully Furnished,Cyberjaya,3.0,
2004.0,800,Condominium,1.0,1.0,450,Fully Furnished,Seri Kembangan,1.0,yes
2017.0,1150,Service Residence,0.0,1.0,980,Fully Furnished,Cyberjaya,3.0,yes
2015.0,1099,Condominium,0.0,2.0,1350,Partially Furnished,Kajang,3.0,no
2020.0,3000,Service Residence,0.0,2.0,985,Fully Furnished,Setia Alam,3.0,no
2013.0,1900,Service Residence,1.0,2.0,1200,Partially Furnished,Damansara Perdana,3.0,yes
2013.0,1350,Service Residence,1.0,2.0,750,Fully Furnished,Damansara Perdana,1.0,yes
2015.0,1100,Condominium,1.0,1.0,450,Not Furnished,Damansara Perdana,1.0,yes
2020.0,1700,Condominium,0.0,2.0,1025,Partially Furnished,Damansara Perdana,3.0,yes
2013.0,1250,Service Residence,1.0,2.0,750,Fully Furnished,Damansara Perdana,1.0,yes
2015.0,1200,Condominium,1.0,2.0,900,Partially Furnished,Damansara Perdana,1.0,yes
2021.0,1500,Condominium,0.0,2.0,950,Fully Furnished,Cyberjaya,3.0,no
2016.0,2000,Condominium,2.0,2.0,954,Fully Furnished,Cyberjaya,2.0,no
2015.0,950,Condominium,1.0,1.0,460,Fully Furnished,Damansara Perdana,1.0,yes
2010.0,1000,Condominium,1.0,1.0,421,Fully Furnished,Damansara Perdana,1.0,yes
2010.0,1000,Condominium,1.0,1.0,421,Fully Furnished,Damansara Perdana,1.0,yes
2020.0,2600,Condominium,2.0,2.0,1020,Fully Furnished,Damansara Perdana,3.0,yes
2015.0,950,Condominium,1.0,1.0,460,Fully Furnished,Damansara Perdana,1.0,yes
2013.0,1350,Service Residence,1.0,1.0,450,Fully Furnished,Damansara Perdana,1.0,yes
